p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
20.5322437286377,21.0543346405029,20.1353759765625,20.6154251098633,11.9093685150146,19.2964420318604,11.9892435073853,10.8610029220581,11.6836271286011,12.7598428726196,18.9794960021973,23.5003089904785,11.7202129364014,16.9730682373047,18.4809970855713,15.7870111465454,17.8038711547852,24.4828567504883,14.597357749939,18.2390174865723,17.4816360473633,23.4073009490967,13.3426818847656,19.413969039917,18.1484870910645,5.18034172058105,16.377140045166,15.1313276290894,4.2696533203125,20.8529071807861,17.6308441162109,23.8688373565674,16.1735897064209,11.5575008392334,19.6103992462158,7.39296007156372,19.5788497924805,19.5430946350098,16.5994148254395,25.9675140380859,14.1647434234619,16.3198852539062,18.5170421600342,20.0507011413574,22.656322479248,18.4439640045166,24.0757808685303,23.985179901123
20.7300357818604,21.2455425262451,20.3413391113281,20.8247318267822,11.9191398620605,19.3245143890381,12.1102981567383,10.978874206543,11.8122997283936,12.8832855224609,19.066535949707,23.5911083221436,11.8859329223633,17.1182765960693,18.6137943267822,15.9482202529907,17.8979187011719,24.6544151306152,14.6889238357544,18.3720932006836,17.6928977966309,23.5957679748535,13.4478235244751,19.5087127685547,18.2165145874023,5.24647569656372,16.5058708190918,15.2611351013184,4.33794975280762,20.9990940093994,17.6754131317139,24.013765335083,16.280818939209,11.6732625961304,19.7690029144287,7.43320846557617,19.7509517669678,19.752311706543,16.6610889434814,26.0899791717529,14.2814140319824,16.4728946685791,18.6453742980957,20.2194938659668,22.8117809295654,18.5281162261963,24.2181987762451,24.1690559387207
20.9229545593262,21.4317188262939,20.5430030822754,21.0293712615967,11.9280414581299,19.3504524230957,12.2291297912598,11.094349861145,11.9385089874268,13.003888130188,19.1495170593262,23.6773910522461,12.0496301651001,17.2593517303467,18.7422904968262,16.1061973571777,17.9879302978516,24.8206386566162,14.7771253585815,18.5036640167236,17.9005947113037,23.778844833374,13.5497903823853,19.5992164611816,18.2809753417969,5.3116340637207,16.6307697296143,15.3873414993286,4.40606498718262,21.1402359008789,17.7172088623047,24.1533584594727,16.3841133117676,11.7863864898682,19.9227733612061,7.47181987762451,19.9186477661133,19.9570808410645,16.719575881958,26.2071170806885,14.3947324752808,16.6221027374268,18.7692241668701,20.383394241333,22.961784362793,18.6083812713623,24.3554153442383,24.3473110198975
21.111120223999,21.6129951477051,20.7404556274414,21.2294464111328,11.9361505508423,19.3744163513184,12.3457794189453,11.2074785232544,12.0623016357422,13.1217164993286,19.2286262512207,23.7593803405762,12.211329460144,17.396411895752,18.8666229248047,16.26100730896,18.0740814208984,24.9816932678223,14.8620862960815,18.6337471008301,18.1047859191895,23.9566879272461,13.6486787796021,19.6856689453125,18.3420543670654,5.37583065032959,16.7519493103027,15.510046005249,4.47399950027466,21.2765064239502,17.7564029693604,24.2878131866455,16.4836158752441,11.8969316482544,20.0718574523926,7.50886058807373,20.082052230835,20.1574935913086,16.7750396728516,26.3191566467285,14.5047950744629,16.7676048278809,18.8887462615967,20.5425453186035,23.1065254211426,18.6849365234375,24.4876194000244,24.5201168060303
21.2946491241455,21.7895011901855,20.9337863922119,21.4250583648682,11.9435377120972,19.396556854248,12.4602870941162,11.3183078765869,12.1837244033813,13.2368335723877,19.3040447235107,23.8372917175293,12.3710556030273,17.5295715332031,18.9869270324707,16.4127140045166,18.1565361022949,25.1377391815186,14.9439258575439,18.762357711792,18.3055305480957,24.1294460296631,13.7445812225342,19.7682514190674,18.3999309539795,5.43907976150513,16.8695220947266,15.6293458938599,4.5417537689209,21.4080753326416,17.793155670166,24.4173183441162,16.5794677734375,12.0049571990967,20.2163963317871,7.54439449310303,20.2412757873535,20.353645324707,16.8276386260986,26.4263229370117,14.6116952896118,16.9094924926758,19.004093170166,20.6970825195312,23.246187210083,18.7579555511475,24.6149959564209,24.6876411437988
21.4736557006836,21.9613628387451,21.1230792999268,21.6163082122803,11.950267791748,19.417013168335,12.5726919174194,11.4268846511841,12.3028221130371,13.3493022918701,19.3759460449219,23.9113254547119,12.5288324356079,17.6589412689209,19.1033325195312,16.5613784790039,18.2354526519775,25.288932800293,15.0227584838867,18.8895130157471,18.5028877258301,24.2972640991211,13.8375873565674,19.8471374511719,18.4547710418701,5.5013952255249,16.9835929870605,15.7453365325928,4.60932779312134,21.5351028442383,17.8276214599609,24.5420570373535,16.671802520752,12.110520362854,20.3565311431885,7.57848262786865,20.3964233398438,20.5456256866455,16.8775177001953,26.5288257598877,14.7155237197876,17.0478553771973,19.1154098510742,20.8471412658691,23.3809490203857,18.827600479126,24.737720489502,24.8500423431396
21.6482524871826,22.1287021636963,21.3084201812744,21.8032932281494,11.9563989639282,19.4359149932861,12.6830320358276,11.5332546234131,12.4196395874023,13.4591836929321,19.4444923400879,23.9816761016846,12.6846837997437,17.7846298217773,19.2159671783447,16.7070636749268,18.3109836578369,25.4354248046875,15.0986948013306,19.015230178833,18.6969146728516,24.4602832794189,13.9277858734131,19.922492980957,18.5067367553711,5.56279134750366,17.0942687988281,15.8581085205078,4.67672252655029,21.6577472686768,17.8599414825439,24.662202835083,16.7607479095459,12.213677406311,20.4923934936523,7.61118412017822,20.5475997924805,20.7335224151611,16.9248199462891,26.6268692016602,14.8163690567017,17.1827812194824,19.2228393554688,20.9928512573242,23.5109825134277,18.8940258026123,24.8559627532959,25.0074806213379
21.818546295166,22.2916374206543,21.4898929595947,21.9861068725586,11.9619836807251,19.4533786773682,12.7913455963135,11.6374626159668,12.5342206954956,13.5665369033813,19.5098400115967,24.048526763916,12.8386335372925,17.9067420959473,19.3249530792236,16.8498268127441,18.3832740783691,25.5773620605469,15.1718416213989,19.1395244598389,18.8876667022705,24.6186428070068,14.0152606964111,19.9944763183594,18.5559768676758,5.62328100204468,17.2016506195068,15.9677515029907,4.74393844604492,21.7761573791504,17.8902492523193,24.7779273986816,16.8464298248291,12.3144826889038,20.6241149902344,7.64255571365356,20.6949081420898,20.917423248291,16.9696788787842,26.720645904541,14.9143161773682,17.3143558502197,19.3265151977539,21.1343364715576,23.63645362854,18.9573822021484,24.9698867797852,25.1601047515869
21.9846439361572,22.4502849578857,21.6675758361816,22.1648426055908,11.9670715332031,19.4695129394531,12.8976707458496,11.7395524978638,12.6466083526611,13.6714210510254,19.5721397399902,24.1120529174805,12.990704536438,18.0253791809082,19.4304084777832,16.9897289276123,18.4524631500244,25.7148857116699,15.2423000335693,19.2624111175537,19.0751991271973,24.7724742889404,14.1000938415527,20.0632362365723,18.6026344299316,5.68287801742554,17.3058338165283,16.0743522644043,4.81097602844238,21.8904819488525,17.9186687469482,24.8893909454346,16.9289665222168,12.4129905700684,20.751823425293,7.6726508140564,20.8384456634521,21.0974140167236,17.0122184753418,26.8103427886963,15.0094499588013,17.442663192749,19.4265689849854,21.2717208862305,23.7575206756592,19.0178108215332,25.0796489715576,25.3080635070801
22.1466484069824,22.60475730896,21.8415489196777,22.3395919799805,11.9717063903809,19.4844207763672,13.0020427703857,11.8395671844482,12.7568445205688,13.7738914489746,19.6315326690674,24.1724185943604,13.1409196853638,18.1406383514404,19.5324459075928,17.1268253326416,18.5186824798584,25.8481330871582,15.310170173645,19.3839073181152,19.2595672607422,24.9219074249268,14.1823654174805,20.1289196014404,18.6468448638916,5.74159574508667,17.4069156646729,16.1779956817627,4.87783575057983,22.0008602142334,17.9453201293945,24.9967517852783,17.0084743499756,12.5092525482178,20.875638961792,7.70152187347412,20.9783096313477,21.2735767364502,17.0525608062744,26.8961372375488,15.1018495559692,17.5677833557129,19.5231266021729,21.4051246643066,23.874340057373,19.0754489898682,25.1854019165039,25.4514980316162
22.3046607971191,22.755163192749,22.011890411377,22.5104446411133,11.9759283065796,19.4981937408447,13.1044979095459,11.9375495910645,12.8649702072144,13.8740043640137,19.6881561279297,24.2297801971436,13.2893018722534,18.2526187896729,19.6311779022217,17.261173248291,18.5820617675781,25.977237701416,15.3755464553833,19.5040302276611,19.440824508667,25.067066192627,14.262152671814,20.1916618347168,18.6887359619141,5.79944658279419,17.5049896240234,16.2787628173828,4.94451808929443,22.1074295043945,17.9703121185303,25.1001605987549,17.0850639343262,12.6033201217651,20.9956798553467,7.72921848297119,21.1145935058594,21.4459934234619,17.0908184051514,26.978199005127,15.1915941238403,17.6897945404053,19.6163120269775,21.5346603393555,23.987060546875,19.1304225921631,25.2872924804688,25.5905494689941
22.4587802886963,22.901611328125,22.178674697876,22.6774864196777,11.9797744750977,19.5109195709229,13.2050714492798,12.033540725708,12.9710254669189,13.9718141555786,19.7421379089355,24.2842884063721,13.4358730316162,18.3614120483398,19.7267112731934,17.3928279876709,18.6427211761475,26.1023273468018,15.4385213851929,19.6227931976318,19.6190223693848,25.2080745697021,14.3395309448242,20.2515964508057,18.7284297943115,5.85644388198853,17.6001434326172,16.3767356872559,5.01102304458618,22.2103214263916,17.9937477111816,25.1997623443604,17.1588439941406,12.6952438354492,21.1120624542236,7.75578832626343,21.2473907470703,21.6147422790527,17.1270980834961,27.0566902160645,15.2787609100342,17.8087749481201,19.706241607666,21.6604423522949,24.0958271026611,19.1828556060791,25.385461807251,25.7253494262695
22.6091022491455,23.0442047119141,22.3419761657715,22.8408031463623,11.9832782745361,19.5226764678955,13.3037986755371,12.1275806427002,13.0750503540039,14.0673742294312,19.7936019897461,24.3360843658447,13.5806550979614,18.4671077728271,19.819149017334,17.5218448638916,18.7007789611816,26.2235260009766,15.4991827011108,19.7402114868164,19.7942123413086,25.3450527191162,14.4145727157593,20.3088493347168,18.7660427093506,5.91260004043579,17.6924648284912,16.4719886779785,5.07735157012939,22.3096618652344,18.0157241821289,25.2956981658936,17.2299156188965,12.7850723266602,21.2248973846436,7.78127717971802,21.3767890930176,21.7799034118652,17.1615028381348,27.1317653656006,15.3634233474731,17.9248008728027,19.7930297851562,21.7825794219971,24.200777053833,19.2328662872314,25.4800453186035,25.8560276031494
22.7557201385498,23.1830463409424,22.5018692016602,23.0004768371582,11.9864702224731,19.5335388183594,13.4007120132446,12.2197093963623,13.1770839691162,14.1607351303101,19.8426647186279,24.3853034973145,13.7236709594727,18.5697956085205,19.9085922241211,17.6482734680176,18.7563457489014,26.3409576416016,15.5576152801514,19.8563022613525,19.9664459228516,25.4781131744385,14.4873485565186,20.3635387420654,18.8016834259033,5.9679274559021,17.7820377349854,16.5645999908447,5.14350414276123,22.405574798584,18.0363330841064,25.3881015777588,17.2983779907227,12.8728532791138,21.3342933654785,7.80572938919067,21.5028743743896,21.9415512084961,17.1941299438477,27.2035751342773,15.445652961731,18.0379447937012,19.8767852783203,21.9011764526367,24.3020439147949,19.2805671691895,25.571174621582,25.9827117919922
22.8987255096436,23.3182334899902,22.6584224700928,23.1565895080566,11.9893779754639,19.5435752868652,13.4958457946777,12.309965133667,13.2771644592285,14.2519483566284,19.8894386291504,24.4320735931396,13.8649415969849,18.6695613861084,19.995138168335,17.7721691131592,18.8095283508301,26.4547367095947,15.6139001846313,19.9710788726807,20.1357727050781,25.6073703765869,14.5579271316528,20.4157810211182,18.8354549407959,6.02243804931641,17.8689422607422,16.6546421051025,5.20948123931885,22.498176574707,18.0556583404541,25.4771041870117,17.3643283843994,12.9586334228516,21.4403553009033,7.82918691635132,21.625732421875,22.0997619628906,17.2250709533691,27.2722606658936,15.5255193710327,18.1482772827148,19.9576148986816,22.0163345336914,24.3997573852539,19.3260631561279,25.6589756011963,26.1055221557617
23.0382061004639,23.4498634338379,22.8117084503174,23.3092193603516,11.9920272827148,19.552848815918,13.5892324447632,12.3983869552612,13.3753280639648,14.3410634994507,19.9340305328369,24.4765167236328,14.004487991333,18.766487121582,20.0788803100586,17.8935794830322,18.8604297637939,26.564977645874,15.6681175231934,20.0845565795898,20.3022422790527,25.732931137085,14.6263742446899,20.4656848907471,18.8674545288086,6.07614421844482,17.9532604217529,16.7421855926514,5.27528285980225,22.5875835418701,18.0737819671631,25.5628299713135,17.4278583526611,13.0424585342407,21.5431842803955,7.8516902923584,21.7454471588135,22.2546081542969,17.2544136047363,27.3379573822021,15.6030912399292,18.2558689117432,20.0356216430664,22.1281566619873,24.4940433502197,19.369457244873,25.7435703277588,26.2245788574219
23.1742515563965,23.5780296325684,22.9617938995361,23.4584465026855,11.9944410324097,19.5614166259766,13.6809043884277,12.485011100769,13.4716129302979,14.4281282424927,19.976541519165,24.5187492370605,14.1423311233521,18.8606548309326,20.1599082946777,18.0125560760498,18.9091472625732,26.6717910766602,15.7203426361084,20.1967506408691,20.4659023284912,25.8549022674561,14.6927547454834,20.513355255127,18.8977756500244,6.12905788421631,18.0350685119629,16.827299118042,5.34090995788574,22.6739044189453,18.0907764434814,25.6454010009766,17.4890575408936,13.1243724822998,21.642879486084,7.87327814102173,21.8620986938477,22.4061603546143,17.2822399139404,27.4007949829102,15.6784343719482,18.3607883453369,20.1109027862549,22.2367362976074,24.5850200653076,19.4108467102051,25.8250751495361,26.3399963378906
23.3069438934326,23.7028217315674,23.1087455749512,23.6043453216553,11.996639251709,19.5693321228027,13.7708930969238,12.5698747634888,13.5660543441772,14.5131902694702,20.017068862915,24.5588798522949,14.278491973877,18.9521427154541,20.2383117675781,18.1291484832764,18.955774307251,26.7752838134766,15.7706489562988,20.3076763153076,20.6268005371094,25.9733848571777,14.7571306228638,20.5588912963867,18.9265079498291,6.18119049072266,18.1144409179688,16.9100513458252,5.40636301040649,22.7572460174561,18.1067123413086,25.7249317169189,17.5480098724365,13.2044191360474,21.7395362854004,7.89398765563965,21.9757633209229,22.5544910430908,17.3086280822754,27.4608993530273,15.751612663269,18.4631023406982,20.1835536956787,22.3421688079834,24.6728038787842,19.4503231048584,25.9036026000977,26.4518852233887
23.4363670349121,23.8243293762207,23.252628326416,23.7469902038574,11.9986419677734,19.5766468048096,13.8592290878296,12.6530141830444,13.6586875915527,14.5962953567505,20.0557060241699,24.5970153808594,14.4129915237427,19.0410270690918,20.3141746520996,18.2434024810791,19.0004005432129,26.8755569458008,15.8191070556641,20.4173450469971,20.7849826812744,26.0884799957275,14.8195629119873,20.602388381958,18.9537334442139,6.23255395889282,18.1914501190186,16.9905090332031,5.4716420173645,22.8377113342285,18.1216564178467,25.80153465271,17.6047992706299,13.2826414108276,21.8332481384277,7.91385459899902,22.086519241333,22.6996669769287,17.3336524963379,27.5183887481689,15.8226881027222,18.562873840332,20.2536659240723,22.4445457458496,24.7575092315674,19.4879760742188,25.9792633056641,26.5603542327881
23.5626010894775,23.9426403045654,23.3935070037842,23.88645362854,12.0004663467407,19.5834045410156,13.9459428787231,12.7344636917114,13.7495470046997,14.6774883270264,20.0925407409668,24.6332530975342,14.5458498001099,19.1273822784424,20.387580871582,18.3553657531738,19.0431118011475,26.972713470459,15.8657846450806,20.5257740020752,20.9404964447021,26.2002849578857,14.8801097869873,20.6439399719238,18.9795303344727,6.28315925598145,18.2661666870117,17.068733215332,5.53674793243408,22.9153995513916,18.135669708252,25.8753185272217,17.6595039367676,13.3590803146362,21.9241027832031,7.9329137802124,22.1944408416748,22.8417549133301,17.3573837280273,27.5733757019043,15.8917217254639,18.6601676940918,20.3213291168213,22.5439548492432,24.839241027832,19.523889541626,26.0521602630615,26.665506362915
23.6857242584229,24.0578384399414,23.5314445495605,24.0228061676025,12.0021286010742,19.5896472930908,14.0310640335083,12.8142576217651,13.8386669158936,14.7568130493164,20.1276569366455,24.667688369751,14.6770868301392,19.2112789154053,20.4586086273193,18.4650859832764,19.0839900970459,27.0668487548828,15.9107475280762,20.6329765319824,21.0933856964111,26.3088932037354,14.9388284683228,20.683629989624,19.0039749145508,6.33301782608032,18.338659286499,17.1447868347168,5.60168123245239,22.9904079437256,18.148811340332,25.9463863372803,17.7122020721436,13.4337768554688,22.0121879577637,7.95119762420654,22.2996006011963,22.9808216094971,17.3798904418945,27.6259708404541,15.9587717056274,18.7550449371338,20.3866291046143,22.6404838562012,24.9181060791016,19.5581436157227,26.1223945617676,26.7674446105957
23.8058128356934,24.1700038909912,23.6665019989014,24.1561164855957,12.0036430358887,19.5954151153564,14.1146221160889,12.8924293518066,13.9260807037354,14.8343133926392,20.1611347198486,24.7004089355469,14.8067216873169,19.2927875518799,20.5273342132568,18.5726051330566,19.1231155395508,27.1580562591553,15.9540586471558,20.7389659881592,21.2436943054199,26.4143962860107,14.995774269104,20.7215442657471,19.0271377563477,6.38214063644409,18.408992767334,17.2187309265137,5.66644191741943,23.0628280639648,18.1611347198486,26.0148372650146,17.7629661560059,13.5067710876465,22.0975894927979,7.96873760223389,22.4020690917969,23.1169300079346,17.4012336730957,27.6762771606445,16.0238952636719,18.8475646972656,20.4496479034424,22.7342147827148,24.9942035675049,19.5908145904541,26.1900634765625,26.8662662506104
23.9229431152344,24.2792167663574,23.7987384796143,24.2864551544189,12.0050220489502,19.6007442474365,14.1966457366943,12.969012260437,14.0118217468262,14.9100303649902,20.1930522918701,24.731502532959,14.934775352478,19.371976852417,20.5938339233398,18.6779689788818,19.1605625152588,27.2464275360107,15.9957780838013,20.8437557220459,21.3914661407471,26.516881942749,15.0510005950928,20.7577610015869,19.0490856170654,6.43053817749023,18.4772338867188,17.2906227111816,5.73103094100952,23.1327476501465,18.1726913452148,26.0807685852051,17.8118667602539,13.5781011581421,22.1803874969482,7.9855637550354,22.5019149780273,23.2501449584961,17.4214725494385,27.7243957519531,16.0871467590332,18.9377861022949,20.5104656219482,22.8252296447754,25.0676307678223,19.6219749450684,26.2552604675293,26.9620666503906
24.0371875762939,24.3855571746826,23.9282150268555,24.4138870239258,12.0062789916992,19.6056690216064,14.2771625518799,13.044038772583,14.0959205627441,14.9840049743652,20.2234802246094,24.7610492706299,15.0612659454346,19.4489135742188,20.6581783294678,18.7812213897705,19.1964015960693,27.3320503234863,16.0359649658203,20.947359085083,21.5367450714111,26.6164379119873,15.1045598983765,20.7923564910889,19.069881439209,6.47822141647339,18.5434417724609,17.3605213165283,5.79544830322266,23.2002544403076,18.1835289001465,26.1442737579346,17.8589725494385,13.6478052139282,22.2606620788574,8.00170612335205,22.5992050170898,23.3805255889893,17.4406661987305,27.7704200744629,16.1485824584961,19.0257663726807,20.5691585540771,22.9136066436768,25.1384811401367,19.6516952514648,26.3180770874023,27.0549373626709
24.1486167907715,24.4890975952148,24.054988861084,24.5384750366211,12.0074234008789,19.6102180480957,14.356201171875,13.1175403594971,14.178409576416,15.0562782287598,20.2524890899658,24.7891254425049,15.1862125396729,19.52366065979,20.72043800354,18.8824024200439,19.2307033538818,27.4150104522705,16.0746765136719,21.0497913360596,21.6795711517334,26.7131462097168,15.1565017700195,20.8254051208496,19.0895862579346,6.52520132064819,18.6076793670654,17.4284801483154,5.85969495773315,23.2654323577881,18.1936912536621,26.2054405212402,17.9043502807617,13.7159204483032,22.3384895324707,8.01719093322754,22.6940059661865,23.5081329345703,17.4588680267334,27.8144416809082,16.208251953125,19.1115627288818,20.6258010864258,22.9994220733643,25.2068462371826,19.6800422668457,26.3785991668701,27.1449699401855
24.2572994232178,24.5899143218994,24.1791152954102,24.660285949707,12.0084667205811,19.6144218444824,14.4337882995605,13.1895484924316,14.2593193054199,15.1268882751465,20.280143737793,24.8158054351807,15.3096351623535,19.5962791442871,20.7806816101074,18.9815559387207,19.2635345458984,27.4953918457031,16.1119651794434,21.1510639190674,21.8199882507324,26.8070907592773,15.2068748474121,20.8569736480713,19.1082592010498,6.57148790359497,18.6700038909912,17.4945526123047,5.92377090454102,23.3283596038818,18.2032203674316,26.2643566131592,17.9480628967285,13.7824831008911,22.4139461517334,8.0320463180542,22.7863788604736,23.6330280303955,17.4761295318604,27.8565483093262,16.266206741333,19.1952266693115,20.6804637908936,23.0827503204346,25.2728118896484,19.7070808410645,26.4369106292725,27.232250213623
24.3633041381836,24.6880779266357,24.3006496429443,24.7793788909912,12.0094165802002,19.6183052062988,14.5099506378174,13.2600927352905,14.338680267334,15.1958742141724,20.3065090179443,24.841157913208,15.4315509796143,19.6668319702148,20.8389739990234,19.0787220001221,19.2949562072754,27.5732727050781,16.1478843688965,21.2511901855469,21.9580345153809,26.8983478546143,15.25572681427,20.8871288299561,19.1259517669678,6.61709117889404,18.7304744720459,17.5587921142578,5.9876766204834,23.3891162872314,18.2121562957764,26.3211040496826,17.9901714324951,13.8475284576416,22.4871025085449,8.04629707336426,22.8763885498047,23.7552661895752,17.4924983978271,27.896821975708,16.3224964141846,19.2768135070801,20.7332172393799,23.1636619567871,25.3364639282227,19.7328701019287,26.493091583252,27.3168621063232
24.4666976928711,24.7836570739746,24.4196472167969,24.8958168029785,12.0102815628052,19.6218948364258,14.5847139358521,13.3292036056519,14.416522026062,15.2632732391357,20.3316440582275,24.8652496337891,15.5519790649414,19.7353763580322,20.8953762054443,19.1739406585693,19.3250293731689,27.6487331390381,16.1824836730957,21.3501834869385,22.0937519073486,26.9869956970215,15.3031044006348,20.9159355163574,19.1427173614502,6.66202116012573,18.7891445159912,17.6212501525879,6.05141305923462,23.447774887085,18.2205371856689,26.3757610321045,18.0307331085205,13.9110918045044,22.5580291748047,8.05996799468994,22.9640941619873,23.8749046325684,17.5080223083496,27.9353446960449,16.3771686553955,19.356372833252,20.7841281890869,23.2422294616699,25.3978824615479,19.7574672698975,26.5472221374512,27.3988876342773
24.5675430297852,24.8767223358154,24.5361595153809,25.0096569061279,12.0110702514648,19.6252098083496,14.6581039428711,13.3969097137451,14.4928731918335,15.3291215896606,20.3556060791016,24.8881416320801,15.670937538147,19.8019695281982,20.949951171875,19.2672500610352,19.3538131713867,27.7218475341797,16.2158107757568,21.4480571746826,22.2271785736084,27.0731086730957,15.3490514755249,20.943452835083,19.1586036682129,6.70628833770752,18.8460674285889,17.6819744110107,6.11498022079468,23.5044097900391,18.2283954620361,26.4284076690674,18.0698070526123,13.9732055664062,22.6267948150635,8.07308292388916,23.0495548248291,23.9919986724854,17.5227432250977,27.9721908569336,16.4302711486816,19.4339561462402,20.8332595825195,23.3185195922852,25.457145690918,19.7809276580811,26.5993747711182,27.4784049987793
24.6659030914307,24.9673366546631,24.650239944458,25.1209583282471,12.0117883682251,19.6282730102539,14.7301464080811,13.4632396697998,14.5677623748779,15.3934545516968,20.3784503936768,24.9098949432373,15.788444519043,19.8666687011719,21.002758026123,19.3586883544922,19.3813610076904,27.792688369751,16.2479133605957,21.5448226928711,22.3583526611328,27.156759262085,15.3936109542847,20.9697380065918,19.173656463623,6.74990224838257,18.901294708252,17.7410144805908,6.17837858200073,23.5590896606445,18.2357635498047,26.4791164398193,18.1074466705322,14.0339040756226,22.6934642791748,8.08566474914551,23.1328296661377,24.1066036224365,17.5367050170898,28.0074329376221,16.4818477630615,19.5096130371094,20.8806743621826,23.392599105835,25.5143299102783,19.8033046722412,26.649621963501,27.555492401123
24.7618408203125,25.0555667877197,24.7619380950928,25.2297763824463,12.0124425888062,19.631103515625,14.8008661270142,13.5282211303711,14.6412181854248,15.4563074111938,20.4002285003662,24.9305667877197,15.9045171737671,19.9295253753662,21.0538539886475,19.4482936859131,19.4077281951904,27.8613262176514,16.2788372039795,21.6404933929443,22.4873142242432,27.2380180358887,15.436824798584,20.9948463439941,19.1879196166992,6.79287242889404,18.9548778533936,17.7984161376953,6.24160861968994,23.6118831634521,18.2426738739014,26.5279579162598,18.143705368042,14.0932188034058,22.7581005096436,8.09773445129395,23.2139720916748,24.218770980835,17.5499439239502,28.0411434173584,16.5319423675537,19.5833892822266,20.9264335632324,23.4645309448242,25.569507598877,19.8246479034424,26.698034286499,27.6302223205566
24.8554134368896,25.1414756774902,24.8713035583496,25.3361682891846,12.0130386352539,19.6337184906006,14.8702869415283,13.5918817520142,14.713267326355,15.5177145004272,20.420991897583,24.9502105712891,16.019172668457,19.990592956543,21.1032943725586,19.5361022949219,19.4329643249512,27.9278297424316,16.3086242675781,21.7350826263428,22.6140995025635,27.3169536590576,15.4787340164185,21.0188312530518,19.2014350891113,6.83520841598511,19.0068664550781,17.8542251586914,6.30467081069946,23.6628551483154,18.249153137207,26.5750007629395,18.1786327362061,14.1511812210083,22.8207683563232,8.10931301116943,23.2930374145508,24.3285522460938,17.5625,28.0733871459961,16.5805969238281,19.6553344726562,20.9705944061279,23.5343780517578,25.6227493286133,19.8450050354004,26.7446784973145,27.7026672363281
24.9466800689697,25.2251224517822,24.978385925293,25.4401874542236,12.0135812759399,19.6361351013184,14.9384326934814,13.6542491912842,14.7839374542236,15.577709197998,20.4407863616943,24.9688758850098,16.1324291229248,20.0499229431152,21.1511344909668,19.6221504211426,19.4571170806885,27.9922637939453,16.3373165130615,21.8286018371582,22.7387447357178,27.3936328887939,15.5193777084351,21.0417423248291,19.214241027832,6.87691974639893,19.0573081970215,17.9084854125977,6.36756563186646,23.7120666503906,18.2552299499512,26.6203117370605,18.2122783660889,14.2078227996826,22.8815250396729,8.12042045593262,23.3700790405273,24.435998916626,17.574405670166,28.10422706604,16.6278533935547,19.725492477417,21.0132122039795,23.6021995544434,25.6741218566895,19.8644218444824,26.7896194458008,27.7728977203369
25.0356979370117,25.306568145752,25.0832328796387,25.5418872833252,12.0140762329102,19.6383666992188,15.0053272247314,13.7153491973877,14.8532543182373,15.6363229751587,20.4596576690674,24.9866123199463,16.2443046569824,20.1075649261475,21.1974239349365,19.7064743041992,19.4802341461182,28.0546951293945,16.3649559020996,21.9210624694824,22.8612861633301,27.4681205749512,15.5587940216064,21.063627243042,19.226375579834,6.9180154800415,19.1062469482422,17.9612407684326,6.43029356002808,23.7595806121826,18.260929107666,26.6639556884766,18.2446899414062,14.2631731033325,22.9404296875,8.13107681274414,23.4451503753662,24.5411605834961,17.5856971740723,28.1337261199951,16.6737518310547,19.7939071655273,21.0543403625488,23.6680564880371,25.7236919403076,19.8829402923584,26.8329181671143,27.8409824371338
25.122522354126,25.385871887207,25.1858901977539,25.6413173675537,12.0145263671875,19.6404285430908,15.0709934234619,13.7752065658569,14.9212446212769,15.6935882568359,20.4776477813721,25.0034675598145,16.3548145294189,20.1635665893555,21.2422142028809,19.7891063690186,19.5023593902588,28.1151847839355,16.3915786743164,22.0124759674072,22.9817600250244,27.5404777526855,15.597020149231,21.0845336914062,19.2378749847412,6.95850467681885,19.1537284851074,18.0125331878662,6.49285507202148,23.8054542541504,18.2662734985352,26.7059936523438,18.2759113311768,14.3172616958618,22.9975395202637,8.1412992477417,23.5182991027832,24.6440868377686,17.5964050292969,28.1619415283203,16.7183322906494,19.8606224060059,21.0940322875977,23.7320041656494,25.7715225219727,19.9006042480469,26.8746356964111,27.9069843292236
25.2072086334229,25.4630870819092,25.2864036560059,25.7385311126709,12.0149364471436,19.642333984375,15.1354532241821,13.8338479995728,14.9879331588745,15.7495365142822,20.4947986602783,25.0194835662842,16.4639759063721,20.2179737091064,21.2855529785156,19.8700828552246,19.5235347747803,28.1737937927246,16.4172229766846,22.102855682373,23.1002006530762,27.6107654571533,15.6340923309326,21.1045036315918,19.2487697601318,6.99839639663696,19.1997966766357,18.0624008178711,6.55525016784668,23.8497447967529,18.2712841033936,26.7464828491211,18.3059883117676,14.3701171875,23.0529098510742,8.1511058807373,23.5895767211914,24.7448234558105,17.606559753418,28.188928604126,16.7616310119629,19.9256801605225,21.1323375701904,23.7940979003906,25.8176746368408,19.9174518585205,26.9148292541504,27.97096824646
